code;short name;full name;country;url
3863;TriCon;TriCon Container Terminal GmbH;DE;https://www.tricon-terminal.de/
3864;DB Regio;DB Regio AG;DE;
3865;HIB;Kremser Hafen - und Industriebahn GmbH;AT;
3866;RIS;Regio Infra Service Sachsen GmbH;DE;www.ris-sachsen.eu
3867;ATC;Adria Transport Croatia d.o.o.;HR;
3868;RTB Cargo Hungaria;RTB Cargo Hungaria Szolgaltato Korlatolt Felelossegu Tarsasag;HU;www.rtb-cargo.com
3869;MS railway;MS railway s.r.o.;CZ;
3870;RVR;ReViRail CZ s.r.o.;CZ;
3871;ELS;ELS Eisenbahn Logistik und Service GmbH;DE;
3872;OSB;Oresundsbro Konsortiet;DK;https://www.oresundsbron.com/sv/start
3873;RTB;Rurtalbahn GmbH;DE;https://www.rath-gruppe.de/
3874;WYNX;WYNX Pool s.r.o.;CZ;
3875;VRAIL;VRAIL SRL;IT;
3876;BahnLog;BahnLog Bahnlogistik & Service GmbH;DE;https://www.bahnlog.com/
3877;NeSA;NeSA Eisenbahn-Betriebsgesellschaft Neckar-Schwarzwald-Alb MbH;DE;https://nesa-bahn.de/
3878;TFE;Dispo-Tf Education GmbH;DE;https://dispotf.de/
3879;PNUIK Krakow Sp. z o.o.;Przedsiebiorstwo Napraw Utrzymania Infrastruktury Kolejowej w Krakowie Sp. z o.o.;PL;
3880;LRN;JSC LatRailNet;LV;https://www.lrn.lv/
3881;RTL;Rail Transport Logistic d.o.o.;RS;http://www.rtl.co.rs/
3882;LINZ SERVICE;LINZ SERVICE GmbH Fur Infrastruktur und Kommunale Dienste;AT;http://www.hafenlinz.at
3883;WNXFR;WYNX Freight s.r.o.;CZ;http://spoorstaaf.eu/
3884;MR;MilletRAil;FR;
3885;BEG;Brohltal-Schmalspureisenbahn Betriebs-GmbH;DE;www.vulkan-express.de
3886;BPESE;BP Europa SE;DE;
3887;ETTS;European Train Transport service s.r.o.;CZ;
3888;European Sleeper;European Sleeper Cooperatie U.A.;NL;
3889;LIS B.V.;Logistics Intermodal Services B.V.;NL;https://logims.com/
3890;RSVG;Rhein-Sieg-Verkehrsgesellschaft mbH;DE;https://www.rsvg.de/
3891;R360;Rail-360 A.Barthel;CH;https://rail360.ch/
3892;DB Cargo AT;DB Cargo;DE;https://www.dbcargo.com/rail-de-en
3893;TSSU;Tiroler Strasse-schiene-Umschlag gmbH;AT;https://www.tssu.at/
3894;IRFP e.K.;Institut fur Regional- und Fernverkehrsplanung;DE;www.irfp.de
3895;LOC;LoConnect GmbH;DE;www.loconnect.eu
3896;Train Charter Services;Train Charter Services B.V.;NL;
3897;Rail Force One Germany;Rail Force One Germany GmbH;DE;https://www.railforce.one/
3898;KAUN;Kaunis Holding AB;SE;
3899;GW RC;Gebruder Weis Rail Cargo GmbH;AT;https://www.gw-world.com/
3900;Kasasi;Kasasi GmbH;DE;www.kasasi.de
3901;HROCH;HROCHOSTROJ a.s.;CZ;
3902;STF;SECURAIL;FR;https://securail.fr/
3903;NOTR;Nordic Train AB;SE;
3904;Puerto De Sevilla;Port Authority of Seville;ES;http://portal.apsevilla.com/
3905;REAL;Real Rail Sweden AB;SE;
3906;MDV GmbH;Mitteldeutscher Verkehrsverbund GmbH;DE;www.mdv.de
3907;TGM;Ticketgoesmobile e.U.;AT;https://www.ticketgoesmobile.com/
3908;GTT;Gruppo Torinese Trasporti S.p.A;IT;
3909;KUK;KUK Kompleksowe Uslugi Kolejowe Sp. z.o.o.;PL;
3910;GT Rail;GT Rail Sp. z.o.o;PL;
3911;RCT-BILK;Rail Cargo Terminal - BILK Zrt.;HU;http://railcargobilk.hu/hu
3912;UWR;United Railways SRO;RO;http://www.unitedrailways.ro/
3913;16F;16 FEBRUAR PODGORICA DOO;ME;www.16februar.com
3914;Moonlight Express;Moonlight Express Travel BV;BE;
3915;TVS;Schweizerische Trassenvergabestelle;CH;https://www.tvs.ch
3916;ANS;SC Ansett Logistics SA;RO;http://www.ansett-logistics.ro/
3917;THU;Regionalbahn Thurbo AG;CH;https://www.thurbo.ch/
3918;RPRS;Railsystems RP GmbH;DE;https://www.railsystems-rp.de/
3919;SU-T;SUAS Transportation s.r.o.;CZ;
3920;ENORA;ENORAIL;FR;
3921;SVG Bus;Sylter Verkehrsgesellschaft;DE;https://www.svg-busreisen.de/
3922;SMO AT;Siemens Mobility Austria GmbH;AT;https://www.siemens.com/global/en.html
3923;TFE EU;Time Fret Express;LU;
3924;GETR;Gerhat Train s.r.o;CZ;
3925;VIASR;VIAS Rail GmbH;DE;www.rath-gruppe.de
3926;ARBR;Rail ARB s.r.o.;SK;
3927;MIL;Milsped GmbH;DE;https://milsped.com/
3928;FER RENT;FER RENT S.r.l. as.u.;IT;
3929;RFO FS;Rail Force One Fleet Services;NL;www.railforce.one
3930;RIG AC;Rail Innovators Group AssetCo;NL;www.railforce.one
3931;FEROV;FEROVERGNE;FR;www.groupecombronde.com
3932;ECL GmbH;European Cargo Logistics GmbH;DE;www.ecl-online.de
3933;NAHBUS;NAHBUS Nordwestmecklenburg GmbH;DE;www.nahbus.de
3934;SUTS;SUAS Transportation Services s.r.o.;CZ;
3935;Vemango;Vemango GmbH;DE;https://vemango.de/
3936;Railcoop;Railcoop SCIC;FR;https://www.railcoop.fr/
3937;FBT;FRACHTBahn Traktion GmbH;AT;https://www.frachtbahn.eu
3938;TRSAU;TRACCION RAIL S.A.U.;ES;https://www.azvi.es/
3939;GO Transport;GO Transport Servicios 2018, S.A.;ES;https://gotransport.es/
3940;AVV;Aachener Verkehrsverbund GmbH;DE;https://avv.de/de/
3941;VTS;SC Via Terra Spedition SRL;RO;
3942;IRC;SC Interregional Calatori SRL;RO;
3943;VTT;SC Via Terra Trans SRL;RO;
3944;TTX;Trenitalia Tper Scarl;IT;
3945;RuG;Rund ums Gleis GmbH;DE;www.rundumsgleis.com
3946;VASD;Voestalpine Stahl Donawitz GmbH;AT;https://www.voestalpine.com/group/en/
3947;ESL;ESL GmbH Eisenbahnverkehrsunternhemen;DE;www.eisenbahnservice.com
3948;GNL;Global Neologistics DOO;RS;
3949;RJAT;RegioJet AT GmbH;AT;
3950;ASP;Anschlußbahn-Servicegesellschaft Pressnitztalbahn mbH;DE;
3951;CN Consult;CN Consult GmbH;DE;www.cn-consult.eu
3952;NKN;NKN Uslugi Kolejowe Sp. z o.o.;PL;http://www.nkn.com.pl/index/
3953;Te Bo;Bahnoperator Polska Sp. z.o.o.;PL;https://bahnoperator.org/
3954;EF Claisse Rail;SAS Claisse Rail;FR;
3955;LPB;Lok-Partner Betriebsgesellschaft mbH & Co. KG;DE;https://www.lok-partner.de/
3956;RMW;Railservice Mittelweser GmbH;DE;https://www.rmw.gmbh/
3957;LR;LOG RAIL d.o.o.;HR;http://www.lograil.eu/
3958;OVOE bv;Ostende Vienne Orient Experience bv;BE;http://www.ovoe.be/
3959;T3M;T3M SA;FR;
3960;GTE;Grandi Treni espressi S.p.A.;IT;
3961;FINFO;Financial Found a.s.;CZ;
3962;PIMK;PIMK d.o.o. Dimitrovgrad;RS;
3963;Koleje Slaskie;Koleje Slaskie Sp. z o.o.;PL;https://www.kolejeslaskie.com/en/
3964;Go Ahead BY;Go Ahead Bayern GmbH;DE;https://www.go-ahead.bayern/
3965;SR CZ;S-Rail CZ s.r.o.;CZ;https://www.setg.at/
3966;FlixTrain;FlixTrain GmbH;DE;https://www.flixtrain.com/
3967;Nurmes;Nurmeksen kaupunki;FI;
3968;MTRN;MTR Nordic AB;SE;https://www.mtrnordic.se/
3969;LGSE;Linde Gas Sweden AB;SE;
3970;Spark Trade;Spark Trade Producktion AB;SE;https://sparktrade.se/en/
3971;GRK;GRK Rail Oy;FI;https://www.grk.fi/en/
3972;GRAB;Grenland Rail AB;SE;http://www.grenlandrail.no/
3973;Dettmer;Dettmer Rail GmbH;DE;
3974;VATTZ;voestalpine Turnout Technology Zetlweg GmbH;AT;https://www.voestalpine.com/group/fr/
3975;VARS;voestalpine Railway System GmbH;AT;https://www.voestalpine.com/group/fr/
3976;VASIGAT;voestalpine Signaling Austria GmbH;AT;https://www.voestalpine.com/group/fr/
3977;VART;voestalpine Rail Technology GmbH;AT;https://www.voestalpine.com/group/fr/
3978;VATUB;voestalpine Tubulars GmbH & Co KG;AT;https://www.voestalpine.com/group/fr/
3979;VAWA;voestalpine Wire Austria GmbH;AT;https://www.voestalpine.com/group/fr/
3980;VAWRA;voestalpine Wire Road Austria GmbH;AT;https://www.voestalpine.com/group/fr/
3981;CCT;Combined Cargo Terminals BV;NL;https://www.cctmoerdijk.com/
3982;VATE;VATE Rail AB;SE;
3983;GRS;Global Rail Solutions SRL;RO;https://www.globalrail.ro/en/
3984;ITAG;Inlandstaget AB;SE;https://inlandsbanan.se/inlandstag
3985;MTRX;MTR Express AB;SE;https://www.mtrnordic.se/
3986;MTRP;MTR Pendeltagen AB;SE;https://www.mtrnordic.se/
3987;MTRM;MTR Malartag AB;SE;https://www.mtrnordic.se/
3988;TFE F;Time Fret Express France;FR;
3989;Oresundstag;Oresundstag AB;SE;
3990;RJSK;RegioJet a.s. (SK);SK;
3991;IGL;IGL Sp. Z.o.o.Sp.k.;PL;
3992;SWTT;Swedtrac Trafik AB;SE;https://traincompetencegroup.se/
3993;MZE;MZ Eisenbahndienstleistungen GmbH;DE;
3994;VR Sverige AB;VR Sverige;SE;
3995;BRS;BRS sp. z o.o.;PL;
3996;Railpolonia;Railpolonia sp. z o.o.;PL;
3997;vlexx;vlexx GmbH;DE;www.vlexx.de
3998;TJF;Tjustbygdens Järnvägsförening;SE;
3999;MALAB;Mälardalstrafik MÄLAB AB;SE;https://malardalstrafik.se/
4000;GCU;GCU Bureau SPRL;BE;http://www.gcubureau.org/
4001;BALFOUR;Balfour Beatty GmbH;AT;https://www.balfourbeatty.com
4002;CRH;CRH (Wien) GmbH;AT;https://www.crhaustria.com
4003;ETE;European Trans Energy GmbH;AT;https://www.europten.com
4004;EURAILPOOL;Fa. EURAILPOOL GMBH;AT;https://www.eurailpool.com
4005;FELB;Felbermayr Transport- und Hebetechnik GmbH & Co KG;AT;https://www.felbermayr.cc
4006;GATXA;GATX Rail Austria GmbH;AT;https://www.gatx.eu
4007;IF;Innofreight Solutions GmbH;AT;
4008;JESSL;Brüder Jessl KG;AT;https://www.jessl.at
4010;NOSTA;NOSTA Niederösterreichische Außenhandels-GmbH;AT;
4011;PAGAS;PROPANGAS GmbH;AT;
4012;RCW;Rail Cargo Wagon - Austria GmbH;AT;https://www.railcargowagon.at
4013;RhoBT;Rhomberg Bahntechnik GmbH;AT;https://www.bahntechnik.com
4014;SETG;Salzburger EisenbahnTransportLogistik GmbH;AT;
4015;SFY;Safety4you Baustellenlogistik GmbH;AT;https://www.s4you.at
4016;SWIE;Fa. Swietelsky Bauges.m.b.H;AT;https://www.swietelsky.at
4017;21;Twentyone GmbH;AT;www.twentyone21.eu
4018;VTGA;VTG Austria Ges.m.b.H.;AT;https://www.vtg.de
4019;WWG;Weichenwerk Wörth GmbH;AT;https://www.wwg.co.at
4020;IFB;Inter Ferry Boats SA;BE;https://www.interferryboats.be
4021;RTBCB;RTB CARGO BELGIUM NV;BE;https://www.rtb-cargo.com
4022;BMDM;bulmarket Rail Cargo Ltd.;BG;https://www.bulmarket.bg
4023;ACTSB;ACTS AG;CH;https://www.actsag.ch
4024;ALCO;Alcosuisse, Profitcenter der Eidg. Alkoholverwaltung;CH;https://www.eav.admin.ch/alcosuisse/?lang=en
4025;BSH;Brenntag Schweizerhall AG;CH;https://www.brenntag.ch
4026;CARBA;CARBAGAS;CH;https://www.carbagas.ch
4027;CFPM CH;Compagnie Française de Produits Métallurgiques WASCOSA;CH;https://www.wascosa.ch
4028;CICA;CICA SA;CH;https://www.cica.ch
4029;DI;Diversified Investments SA;CH;https://www.disinc.com
4030;DRW;Delta Rail Wagon GmbH;CH;https://www.deltarail.de
4031;FFAG;Furrer Frey AG;CH;https://www.furrerfrey.ch
4032;HKAG;HASTAG (Zurich) AG;CH;https://www.hastag.ch
4033;HOLCH;Holcim (Schweiz) AG, Bahntransporte;CH;https://www.holcim.ch
4034;HUPAC;HUPAC SA;CH;https://www.hupac.ch
4035;LBA;Logistikbasis der Armee;CH;
4036;LONZA;LONZA AG;CH;https://www.lonza.com
4037;MAKI;Makies AG;CH;https://www.makies.ch
4038;MARTI;Marti Infra AG;CH;https://www.martiagh.ch
4039;MITRA;Mitrag AG;CH;https://www.mitrag.ch
4040;Novatrans;NOVATRANS;CH;https://www.novatrans.eu
4041;OSAG;Osterwalder St. Gallen AG;CH;https://www.osterwalder-sg.ch
4042;OSTRA;Osterwalder Transport AG;CH;https://www.osterwalder.ch
4043;Post CH;Post CH AG;CH;https://www.post.ch
4044;RALP;RAlpin AG;CH;https://www.ralpin.com
4045;RCS;rheinland cargo Schweiz GmbH;CH;https://www.rheincargo.com
4046;SEARS;Sea Rail;CH;https://www.sea-invest.com
4047;SPENO;SPENO INTERNATIONAL S.A.;CH;https://www.speno.ch
4048;SWR;SWISSRAIL SA;CH;
4050;TFCH;Thommen-Furler AG;CH;https://www.thommen-furler.ch
4051;TGSA;Transgaz S.A.;CH;https://www.transgaz.ch
4052;TWA CH;TRANSWAGGON Vagon Isletmeleri Ltd. Sti.;CH;https://www.transwaggon.com
4053;VIGIER;Ciments Vigier SA;CH;
4054;VTGCH;VTG Schweiz GmbH;CH;https://www.vtg.com
4055;WASCO;Wascosa AG;CH;https://www.wascosa.ch
4056;WKAG;Weiacher Kies AG;CH;https://www.weiacherkies.ch
4057;AGC;AGC Flat Glass Czech, clen AGC Group;CZ;https://www.agc-glass.eu
4058;AWTR;AWT ROSCO a.s.;CZ;https://www.awt.eu
4059;CHR;Cement Hranice, akciová spole?nost;CZ;https://www.cement.cz
4060;CMC;Českomoravský cement, a.s.;CZ;https://www.cement.cz
4061;CX;CEMEX Logistics, s.r.o.;CZ;https://www.heidelbergcement.cz
4062;DEZA;DEZA, a. s.;CZ;https://www.deza.cz
4063;DIAMO;DIAMO, Staatsbetrieb;CZ;
4064;DRK;Lučební závody Draslovka a.s. Kolín;CZ;
4065;DSCHT;Duchcovska Svarovna a.s.;CZ;https://www.dscht.cz
4066;FECZ;Felbermayr Transport und Hebetechnik spol. s.r.o.;CZ;https://www.draslovka.cz
4067;IDS;IDS - Inzenyrske a dopravni stavby Olomouc a.s.;CZ;https://www.ids-olomouc.cz
4068;IFT;Interfracht s.r.o.;CZ;https://www.interfracht.cz
4069;KEM;Kemwater ProChemie;CZ;https://www.prochemie.cz
4070;KKB;KKB spol. s r.o.;CZ;
4071;KS;KOTOUC ŠTRAMBERK, GmbH;CZ;https://www.kotouc.cz
4072;KVK;Krkonošské vápenky Kunčice, a.s.;CZ;https://www.kvk.cz
4073;LC;LAFARGE CEMENT a.s.;CZ;
4074;LGCZ;Linde Gas a.s.;CZ;https://www.linde-gas.com
4075;RCO;Railco a.s.;CZ;https://www.railco.eu
4076;RMAR;RAILMAR AGENCY LTD, s.r.o.;CZ;
4077;RYKO;RYKO PLUS spol. s r.o.;CZ;https://www.rykoplus.cz
4078;SKANS;Skanska a.s;CZ;https://www.skanska.com
4079;SKOTR;ŠKODA AUTO a.s.;CZ;https://www.skoda-auto.com
4080;SPCH;Spolek pro chemickou a hutní výrobu a.s.;CZ;https://www.spolchemie.cz.
4081;SSCR;Sladovny Soufflet CR, a.s.;CZ;https://www.spolchemie.cz
4082;STEEL;VITKOVICE STEEL, a.s.;CZ;https://www.vitkovicesteel.com
4083;TBSM;TREIBACHER SCHLEIFMITTEL Ltd;CZ;https://www.treibacher.com
4084;VKSWU;VKS Vagon Komerc Speed spol. s r.o.;CZ;https://www.vks.cz
4085;ZXBCZ;ZX-BENET CZ s.r.o.;CZ;https://www.zxbenet.cz
4086;ACH;AlzChem Trostberg GmbH, Standort Hart;DE;https://www.alzchem.com/
4087;AERS;AERS Rail Services GmbH;DE;https://www.aers-rail-services.de
4088;AHGI;AHG Industry GmbH & Co. KG;DE;https://www.ahg-industry.com
4089;AICHER;Aicher Cargo GmbH;DE;
4090;AIX;AIXrail GmbH;DE;https://www.aixrail.de
4091;ALLIC;Air Liquide CO2 Europe GmbH;DE;https://www.airliquide.com
4092;ALVG;AVG Ascherslebener Verkehrsgesellschaft mbH;DE;https://www.die-avg.com
4093;ARETZ;Aretz GmbH & Co. KG;DE;https://www.aretz.net
4094;ARS;ARS Altmann AG;DE;https://www.ars-altmann.de
4095;ATG;DB Cargo Logistics GmbH;DE;https://www.dbcargo.com/rail-deutschland-logistics-de
4096;AUDI;AUDI AG;DE;https://www.audi.de
4097;AULOC;Augsburger Localbahn GmbH;DE;https://www.bv-lokwerkstatt.com
4098;BASF SH;BASF Schwarzheide GmbH;DE;https://www.basf.de
4099;BBL;BBL Logistik GmbH;DE;https://www.bbl-logistik.de
4100;BLG;BLG AutoRail GmbH;DE;https://www.blg-autorail.de
4101;BLHA;BL Handel & Logistik GmbH;DE;
4102;BLP;BLP Wiebe Logistik GmbH;DE;https://www.wiebe.de
4103;BOEG;Bocholter Eisenbahn GmbH;DE;https://www.bocholter-eisenbahn.de
4104;BSM;Bahnen der Stadt Monheim GmbH;DE;https://www.bahnen-monheim.de
4105;BUG;BUG Vermietungsgesellschaft mbH;DE;https://www.bug-ag.de
4106;BUVL;B&V Leipzig GmbH;DE;
4107;BW;Bundeswehr;DE;
4108;CBAG;CargoBeamer AG;DE;https://www.cargobeamer.de
4109;CBG;Centralbahn GmbH;DE;http://www.centralbahn.de
4110;CCLG;CC-Logistik GmbH & Co. KG;DE;https://www.cc-l.eu
4111;CHMT;LANXESS Organometallics GmbH;DE;https://www.lanxess.com
4112;CKD;CHEMIE-KELHEIM GmbH;DE;https://www.chemie-kelheim.de
4113;DBBG;DB Bahnbau Gruppe GmbH;DE;https://www.bahnbaugruppe.de
4114;DBFD;DB Fahrwegdienste GmbH;DE;https://www.dbcargo.com/rail-deutschland-automotive-de/start
4115;DBSNI;DB Cargo Logistics GmbH (Bereich DBSN);DE;https://www.nieten.dbcargo.com
4116;DEGUS;Evonik Degussa GmbH;DE;https://www.corporate.evonik.com
4117;DH;Dillinger Hütte;DE;https://www.dillinger.de
4118;DHE;Delmenhorst-Harpstedter Eisenbahn GmbH;DE;https://www.dhe-reisen.de
4119;DLI;Die-Lei GmbH;DE;https://www.die-lei-gleisbau.de
4120;DPR;duisport rail GmbH;DE;https://www.duisport-rail.de
4121;DRAGA;Drachen-Propangas GmbH;DE;https://www.drachengas.de
4122;DUDE;D und D Eisenbahngesellschaft mbH;DE;https://www.dud-eisenbahn.de
4123;DZLMV;DHL FoodServices GmbH;DE;https://www.dhl.com
4124;EEB;Emsländische Eisenbahn GmbH;DE;https://www.eeb-online.de
4125;EGOO;e.g.o.o.;DE;https://www.e-g-o-o.de
4126;EIB;Erfurter Bahn GmbH;DE;
4127;EIVEL;Eichholz EIVEL GmbH;DE;https://www.evb-elbe-weser.de
4128;ELBA;ELBA Logistik GmbH;DE;https://www.elba-logistik.de
4129;ENVI;ENVILOC GmbH;DE;https://www.enviloc.eu
4130;ERAIL;Eurailpool GmbH;DE;https://www.eurailpool.com
4131;ERIB;Eiffage Rail Niederlassung der Eiffage Infra-Bau GmbH;DE;https://www.rail.eiffage-infra.de
4132;ERMD;ERMEWA SA - D;DE;https://www.ermewa.com/
4133;ERR;ERR European Rail Rent GmbH;DE;https://www.ermewa.de
4135;EWG;Euro Waggon GmbH;DE;
4136;FRS;Feldbinder Rail Services GmbH;DE;https://www.feldbinder.com
4137;FVD;FVD - Fahrzeug-Vermietung Duisburg GmbH;DE;
4138;FWGS;FELS-Werke GmbH;DE;https://www.fels.de
4139;GATXD;GATX Rail Germany GmbH;DE;https://www.gatx.eu
4140;GBM;GBM Wiebe Gleisbaumaschinen GmbH;DE;https://www.gbm.wiebe.de
4141;HBAU;Hartung Bau;DE;https://www.hartung-bau.de
4142;HBB;Hansebahn Bremen GmbH;DE;
4143;HENK;Henkel AG & CO. KGaA;DE;https://www.henkel.com
4144;HFM;HFM Managementgesellschaft mbH;DE;https://www.hfm-frankfurt.de
4145;HFW;H.F. Wiebe GmbH + Co.KG;DE;https://www.wiebe.de
4146;HGB;Hessische Güterbahn GmbH;DE;https://www.hessische-gueterbahn.de
4147;HHPI;Heavy Haul Power International;DE;https://www.hhpi.de
4148;HMED;Heinrichsmeyer Eisenbahndienstleistungen UB;DE;https://www.heinrichsmeyer.com
4149;HRS;Hamburger Rail Service GmbH & Co.KG;DE;
4150;HTB;Hörseltalbahn GmbH;DE;https://www.hoerseltalbahn.de
4151;HUHL;Hermann UHL e.K.;DE;https://www.uhl.de
4152;HWV;Hamburger Waggonvermietung GmbH;DE;
4153;HZL;HzL Hohenzollerische Landesbahn AG;DE;https://www.hzl-online.de
4154;IGBIG;IGB Industriebahn-Gesellschaft mbH;DE;
4155;ILM;Ilmebahn GmbH;DE;https://www.ilmebahn.de
4156;ITB;ITB Industrietransportgesellschaft mbH Brandenburg;DE;https://www.villmann-gruppe.de/itb.htm
4157;ITLC;ITL Cargo GmbH;DE;https://www.itlcargo.de
4158;JJLG;J.M. Lauff GmbH;DE;
4159;JK;Johannes Klinger GmbH und Co KG;DE;https://www.klingerkg.de
4160;JWB;Jade-Weser-Bahn GmbH;DE;https://www.jade-weser-bahn.de
4161;KAF;KAF Falkenhahn Bau AG;DE;https://www.falkenhahn.de
4162;KCL;KUBE CON logistics GmbH;DE;https://www.kubecon.com
4163;KHTUG;KHT Know How Transfer U.G.;DE;https://www.kht-erlangen.de
4164;KOMBI;Kombiverkehr GmbH und Co. KG;DE;https://www.kombiverkehr.de
4165;KRODE;Kronospan GmbH;DE;https://www.kronospan-express.com
4166;KSV;Kompetenz für Schienengebundene Verkehre GmbH;DE;https://www.ksv-europe.de
4167;KSW;KSW Kreisbahn Siegen-Wittgenstein GmbH;DE;https://www.siegener-kreisbahn.de
4168;LANGE;Lange & Co. GmbH;DE;https://www.langegas.com
4169;LBHN;L. Brüggemann KG;DE;https://www.brueggemann.com
4170;LDS;LDS GmbH;DE;https://www.ldsgmbh.de
4171;LOG;Vossloh Logistics GmbH;DE;https://www.vossloh.com
4172;LTH;LTH Railservice GmbH;DE;https://www.lth-gruppe.de
4173;LWC;LWC Lappwaldbahn Cargo GmbH;DE;
4174;LWS;LWS Lappwaldbahn Service GmbH;DE;
4175;MB;Mansfelder Bergwerksbahn e.V.;DE;https://www.bergwerksbahn.de
4176;MEV DE;MEV Eisenbahn-Verkehrsgesellschaft mbH;DE;www.m-e-v.de
4177;MKB;Mindener Kreisbahnen GmbH;DE;https://www.mkb.de
4178;MOS;Mosolf Automotive Railway GmbH (MAR);DE;https://www.mosolf.com
4179;MVG;Märkische Eisenbahngesellschaft mbH;DE;https://www.mvg-online.de
4180;NCS;DAHER PROJECTS GmbH;DE;
4181;NEG;neg Niebüll GmbH;DE;https://www.neg-niebuell.de
4182;NGE;Nordliner Gesellschaft für Eisenbahnverkehr mbH;DE;
4183;NIAG;Niederrheinische Verkehrsbetriebe Aktiengesellschaft NIAG;DE;https://www.niag-online.de
4184;NRS;Nordic Rail Service GmbH;DE;https://www.nordic-rail-service.de
4185;OHE;Osthannoversche Eisenbahnen AG;DE;https://www.ohe-transport.de
4186;ORME;On Rail - Gesellschaft für Eisenbahnausrüstung und Zubehör mbH;DE;https://www.on-rail.com
4187;ORWU;On Rail Gesellschaft für Vermietung und Verwaltung;DE;https://www.orv-moers.de
4188;OVEG;Ostbayerische Verwertungs und Energieerzeugungs Gmbh (OVEG);DE;https://www.z-m-s.de
4189;PCMH;PETROCHEM Mineralöl- Handels Gmbh;DE;https://www.petrochem.de
4190;PRESS;Eisenbahn-Bau-und Betriebsgesellschaft Pressnitztalbahn mbH;DE;https://www.pressnitztalbahn.com
4191;RADVE;RailAdventure GmbH;DE;https://www.railadventure.de
4192;RAN;Railservice Alexander Neubauer;DE;https://www.r-an.net
4193;REB;Rekers Betonwerk GmbH & Co. KG;DE;https://www.rekers-beton.de
4194;ROGESA;ROGESA;DE;https://www.rogesa.de
4195;RTLOG;Rail Time Logistics GmbH;DE;https://www.railtime-logistics.com
4196;RWLG;Rockwood Lithium GmbH;DE;
4197;SBAU;Schweerbau GmbH & Co.KG;DE;https://www.schweerbau.de
4198;SCKL;Schröder und Klaus GmbH und Co. KG;DE;
4199;SESAF;SES Aus- und Fortbildung e.K.;DE;https://www.ses-bahn.de
4200;SFH;Schienenfahrzeuge Export-Import Handelsgesellschaft mbH - SFH;DE;https://www.schienenfahrzeuge.de
4201;SGL;SGL-Schienen Gueter Logistik GmbH;DE;https://www.sgl-net.de
4202;SKLUS;SKL Umschlageservice;DE;https://www.skl-umschlagservice.de
4203;SOEG;Sächsisch-Oberlausitzer Eisenbahngesellschaft mbH;DE;https://www.soeg-zittau.de
4204;STARK;Starkenberger Güterlogistik GmbH;DE;
4206;SWEG;SWEG Südwestdeutsche Landesverkehrs-GmbH;DE;https://www.sweg.de
4207;SWT;Eisenbahnverkehrsunternehmen Stahlwerk Thüringen;DE;https://www.stahlwerk-thueringen.de
4208;TRG;TRIANGULA Logistik GmbH;DE;https://www.triangula.de
4209;TTGGE;Tyczka Gase GmbH;DE;https://www.tyczka.de
4210;TWA DE;TRANSWAGGON GmbH;DE;https://www.transwaggon.com
4211;UEF;UEF Eisenbahn-Verkehrsgesellschaft mbH;DE;https://www.uef-dampf.de
4212;VGH;Verkehrsbetriebe Grafschaft Hoya GmbH;DE;https://www.verden.de/wirtschaft/verden-walsroder-eisenbahn/
4214;VRCG;Vossloh Rail Center GmbH;DE;https://www.vossloh-rail-services.com
4215;VRCK;Voestalpine Track Solutions Königsborn GmbH;DE;https://www.voestalpine.com/track-solutions-konigsborn
4216;VTG;VTG Rail Europe GmbH;DE;https://www.vtg.de
4217;VTGD;VTG Aktiengesellschaft;DE;https://www.vtg.de
4218;VWE;VERDEN-WALSRODER EISENBAHN GmbH;DE;
4219;WFG;Wittfeld GmbH;DE;https://www.wittfeld.eiffage-infra.de
4220;WHE;Wanne-Herner Eisenbahn und Hafen GmbH;DE;https://www.whe.de
4221;WIDE;RPM Wiebe & Swietelsky GmbH & Co. KG;DE;https://www.wiebe.de
4222;WSG;waggonservice WSG mbH;DE;https://www.waggonservice.com
4223;WVZ;waggon24 GmbH;DE;https://www.waggon24.com
4224;WWL;Willke Logistik GmbH;DE;https://www.willke.com
4225;ZAS;Zweckverband Abfallverwertung Südostbayern (ZAS);DE;https://www.zas-burgkirchen.de
4226;ZAWCO;Zweckverband für Abfallwirtschaft in Nordwest-Oberfranken;DE;https://www.zaw-coburg.de
4227;ZBAU;Zürcher Bau GmbH;DE;https://www.zuercher.de
4228;ZPR;Zellstoff und Papierfabrik Rosenthal GmbH;DE;https://www.zpr.de
4229;ZVA;Zweckverband Abfallwirtschaft Stadt Erlangen - Landkreis Erlangen-Höchstadt;DE;https://www.zva-erlangen.de
4230;CTVSA;Cementos Tudela Veguin S.A.;ES;https://www.cementostudelaveguin.com
4231;PCVSA;Pecovasa Renfe Mercancias, Sociedad Mercantil Estatal, SA;ES;https://www.pecovasarenfe.com
4232;SEMAT;SOCIEDAD DE ESTUDIOS Y EXPLOTACION DE MATERIALAUXILIAR DE TRANSPORTES, S.A.;ES;https://www.semat.es
4233;TRAMESA;TRANSPORTES MIXTOS ESPECIALES SA - TRAMESA;ES;https://www.tramesa.com
4234;VTGE;VTG Rail Europe GmbH-Sucursal en España;ES;https://www.vtg.com
4235;AMAL;Arcelor Atlantique et Lorraine;FR;https://www.arcelormittal.com
4236;ATRR;ATIR-RAIL GESTION;FR;https://www.atir-rail.com
4237;ACRE;ALSTOM Crespin SAS;FR;https://alstom.com/fr
4238;CALCIA;Ciments Calcia;FR;https://www.ciments-calcia.fr
